duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
307263,0.411,935.0,0.0956,-1.17329999999999e+16,0.0347,100.01,0.0723,1
200707,934.0,0.0,0.0484,-3.99899999999999e+16,128.0,137003.0,0.54,1
221187,382.0,331000000000.0,0.1119999999999999,-8821.0,0.036,9523899999999990.0,0.72,1
-1,565.0,0.00041,105.0,-5655.0,0.0326,167938.0,0.21,1
384467,639.0,0.0,371.0,-9.91,0.0336,149686.0,293.0,1
-1,892.0,0.0,0.6940000000000001,-3.771e+16,0.0293,1.14047999999999e+16,889.0,1
-1,0.8759999999999999,6.96e-06,0.0778,-5777.0,0.0438,152043.0,0.39,1
173400,369.0,0.964,0.2739999999999999,-1.6022e+16,0.036,76155.0,0.211,1
261560,755.0,0.0799,0.412,-5791.0,0.0397,135042.0,0.6459999999999999,1
-1,0.246,0.000138,0.0967,-1.2847e+16,0.0383,132153.0,308.0,1
-1,605.0,0.00511,0.0601,-7722.0,0.0837,147736.0,418.0,1
-1,526.0,0.000539,0.0907,-9936.0,0.0285,129641.0,591.0,1
-1,253.0,0.0,168.0,-7.326e+16,0.0505,142252.0,0.477,1
339493,596.0,114000000000.0,0.144,-5.406e+16,0.0323,135968.0,172.0,1
242667,0.77,0.0,198.0,-5131.0,0.0277,1.1995296059529e+16,0.8490000000000001,1
148253,0.7240000000000001,0.0,299.0,-9792.0,0.0562,170377.0,0.916,1
222227,735.0,0.0006219999999999,115.0,-7125.0,0.0306,123.57,0.68,1
252400,0.952,0.00201,135.0,-4243.0,0.0754,147999.0,557.0,1
-1,985.0,0.000145,111.0,-1598.0,0.0832,109979.0,0.487,1
224720,0.921,0.4589999999999999,226.0,-8.38,0.0697,125.98,222.0,1
240899,722.0,0.0,0.2,-6.46399999999999e+16,0.0638,9599700000000000.0,379.0,1
-1,0.482,2.78e-06,626.0,-6564.0,0.0281,112704.0,0.407,1
-1,0.48,0.000387,165.0,-9267000000000000.0,0.0245,95912.0,218.0,1
276132,0.6459999999999999,0.00469,0.1009999999999999,-6.962e+16,0.0283,1.73974e+16,0.471,1
226200,932.0,0.0,335.0,-5237.0,0.0968,134981.0,513.0,1
258693,0.3429999999999999,138.0,0.1,-1.3072e+16,0.0424,1.1995296059529e+16,183.0,1
303680,561.0,3.02e-06,132.0,-6787000000000000.0,0.0262,81303.0,493.0,1
284867,242.0,0.0223,126.0,-10.46,0.0298,1.02812e+16,315.0,1
415600,341.0,0.0002839999999999,0.0405,-14218.0,0.0327,1.18782e+16,366.0,1
241627,0.933,0.0,342.0,-4.75899999999999e+16,0.0738,9299799999999990.0,465.0,1
256560,836.0,0.0,457.0,-4327.0,0.0531,142.56,627.0,1
233893,457.0,0.0004,203.0,-8.66,0.0266,140798.0,271.0,1
266333,818.0,0.000995,0.0527,-5.9,0.0291,1.47543999999999e+16,0.79,1
303307,0.7440000000000001,7.63e-06,109.0,-7106.0,0.0351,98022.0,161.0,1
234274,0.5710000000000001,0.00494,0.357,-8582.0,0.0296,1.67634e+16,634.0,1
206000,919.0,0.00218,301.0,-3.146e+16,0.0475,131726.0,746.0,1
252533,765.0,873.0,132.0,-8684.0,0.0287,1.1995296059529e+16,0.417,1
241547,0.92,0.0118,0.0765,-2843.0,218.0,99919.0,493.0,1
247829,785.0,0.0479,0.178,-7632999999999990.0,0.0459,1.05857e+16,0.5920000000000001,1
356947,0.928,107.0,0.0873,-2261.0,0.0495,127995.0,312.0,1
250909,0.472,0.407,0.0969,-13446.0,0.0429,131983.0,0.8220000000000001,1
185960,843.0,3.1e-05,0.1119999999999999,-4238.0,0.0363,91979.0,262.0,1
-1,0.8109999999999999,6.15e-05,126.0,-5.201e+16,0.0285,9197399999999990.0,519.0,1
228147,429.0,0.00041,168.0,-6.06,49.0,1.27172999999999e+16,182.0,1
208253,0.7509999999999999,0.0105,0.1689999999999999,-4681.0,32.0,140895.0,387.0,1
266040,659.0,0.0,0.0587,-5617000000000000.0,0.0383,94853.0,0.7170000000000001,1
241360,483.0,0.0269,564.0,-8365.0,0.0351,145047.0,348.0,1
245000,614.0,165.0,0.31,-7528.0,0.0426,119837.0,318.0,1
213528,0.7879999999999999,0.0,0.108,-7029.0,0.0532,1.1995296059529e+16,736.0,1
206773,0.8320000000000001,2.4e-05,91.0,-7981.0,0.0398,100677.0,585.0,1
265640,447.0,4.36e-06,122.0,-8.83,0.0477,9941799999999990.0,746.0,1
239613,0.8690000000000001,129.0,0.108,-4874.0,0.0277,90088.0,637.0,1
233467,0.7659999999999999,0.0,0.1009999999999999,-5.036e+16,0.0399,1.1995296059529e+16,547.0,1
354393,0.84,204.0,303.0,-3.45399999999999e+16,0.0572,129.19,0.1889999999999999,1
233667,281.0,0.0,163.0,-10.56,0.0475,142263.0,294.0,1
231173,389.0,0.16,0.0905,-11547.0,0.0306,130015.0,649.0,1
243933,966.0,0.000659,312.0,-3839.0,0.0452,114053.0,532.0,1
299640,0.8029999999999999,0.00182,0.5710000000000001,-11282.0,0.0459,1.15386e+16,423.0,1
-1,765.0,0.0506,344.0,-6544.0,0.0376,128164.0,528.0,1
217400,0.59,2.32e-06,0.15,-7325.0,0.0362,137838.0,0.352,1
185030,0.7290000000000001,151.0,135.0,-5.82,0.0698,149999.0,0.56,1
163673,591.0,0.0249,0.0833,-5.696e+16,0.0677,107944.0,633.0,1
180360,785.0,0.000266,0.0854,-5622999999999990.0,0.0369,91975.0,371.0,1
182653,733.0,0.00191,501.0,-4727.0,0.11,87479.0,866.0,1
187267,743.0,0.0,166.0,-6152.0,0.0807,150134.0,371.0,1
267253,337.0,8.79e-05,0.67,-9272.0,0.0284,1.09372999999999e+16,273.0,1
180056,306.0,7.07e-06,0.0707,-9443.0,0.0393,118068.0,605.0,1
-1,611.0,0.000221,0.0762,-4.71899999999999e+16,0.0298,140002.0,138.0,1
391320,551.0,8.72e-06,172.0,-9.99,0.0337,79414.0,631.0,1
195173,0.83,0.0,0.29,-5.43,0.0652,9500399999999990.0,0.62,1
320267,324.0,0.0248,0.118,-1.04509999999999e+16,0.0255,94301.0,166.0,1
256800,551.0,0.00115,223.0,-8984.0,0.0389,93979.0,654.0,1
445187,467.0,0.0186,124.0,-11763.0,0.0284,1.1995296059529e+16,525.0,1
174627,0.6459999999999999,0.0,0.0823,-9349.0,0.0305,116115.0,0.8859999999999999,1
162293,983.0,0.0617,261.0,-3548.0,151.0,134975.0,271.0,1
197933,871.0,0.0004059999999999,0.36,-5235.0,0.0494,133064.0,693.0,1
323707,0.55,0.0208,111.0,-4485.0,0.0267,114435.0,353.0,1
231133,0.6859999999999999,0.0,124.0,-4974.0,0.0401,1.1995296059529e+16,389.0,1
363114,562.0,9.17e-06,209.0,-4363.0,0.03,72945.0,228.0,1
241507,366.0,0.0,94.0,-14069.0,0.0331,142814.0,0.291,1
200227,799.0,0.0,154.0,-4644.0,0.0995,1.25966e+16,475.0,1
151093,0.41,203999999999.999,0.0746,-12617.0,0.0303,129175.0,0.6970000000000001,1
264600,794.0,0.000354,113.0,-4954.0,0.0326,1.01142999999999e+16,907.0,1
211453,0.8959999999999999,0.00396,0.14,-4262.0,0.0351,101867.0,0.35,1
206520,743.0,2.04e-06,0.0981,-7.76,0.0334,106045.0,897.0,1
249813,478.0,1.11e-05,0.144,-5517.0,0.0314,1.25967999999999e+16,297.0,1
232533,985.0,626.0,0.13,-6687.0,0.0822,133963.0,255.0,1
153160,872.0,0.0,478.0,-2535.0,0.1009999999999999,199842.0,0.7440000000000001,1
462267,0.7879999999999999,625.0,0.0977,-5.611e+16,0.0425,142584.0,795.0,1
-1,914.0,0.0096,502.0,-4243.0,0.0616,147108.0,534.0,1
242347,0.6509999999999999,0.00879,149.0,-6.696e+16,0.0255,1.19937e+16,514.0,1
212689,0.66,0.0,0.181,-4357.0,168.0,1.84352999999999e+16,568.0,1
242773,0.6659999999999999,0.0,0.286,-5.866e+16,0.0317,1.20047999999999e+16,353.0,1
221093,0.7609999999999999,0.0,114.0,-4.51399999999999e+16,31.0,155901.0,271.0,1
215120,885.0,196.0,0.1689999999999999,-7224.0,0.0354,138153.0,0.79,1
215080,868.0,0.0,121.0,-4833.0,47.0,1.18011e+16,248.0,1
145640,943.0,6.59e-06,297.0,-3.72399999999999e+16,0.104,125896.0,0.411,1
278441,301.0,0.00236,128.0,-1.4979e+16,0.0294,112458.0,0.19,1
229928,685.0,1.61e-06,0.0923,-5847.0,0.0283,81978.0,574.0,1
254493,738.0,0.0,0.0651,-4109.0,0.0427,81962.0,0.352,1
187853,879.0,1.19e-06,0.14,-3.32899999999999e+16,0.0393,86986.0,557.0,1
190280,0.7979999999999999,0.0,111.0,-3347.0,39.0,9296700000000000.0,645.0,1
245333,718.0,0.0,282.0,-4271.0,0.0368,149576.0,0.3979999999999999,1
283133,331.0,2.82e-06,172.0,-14884.0,0.0305,1.30573999999999e+16,0.24,1
183480,0.939,3.85e-06,0.0931,-4166.0,0.0822,129983.0,256.0,1
257346,501.0,25.0,146.0,-14192.0,0.0318,108291.0,0.3329999999999999,1
369947,511.0,204.0,0.0662,-1.07459999999999e+16,0.0281,144049.0,713.0,1
460493,397.0,715.0,0.1169999999999999,-10538.0,0.0359,123.89,0.15,1
202920,708.0,0.0,0.0796,-4791.0,0.0376,119964.0,0.5579999999999999,1
224027,507.0,0.118,109.0,-1.17659999999999e+16,0.0358,117971.0,0.3429999999999999,1
181827,0.7979999999999999,0.0,0.1119999999999999,-3873.0,0.0311,1.43978999999999e+16,579.0,1
505093,792.0,0.0119,313.0,-6436.0,0.0333,146907.0,649.0,1
474360,623.0,0.000883,278.0,-12365.0,0.0803,182.63,0.416,1
233587,0.6559999999999999,0.0,0.0651,-5954.0,0.0562,8195200000000000.0,0.6679999999999999,1
227400,0.8859999999999999,275.0,0.2189999999999999,-6981.0,0.0617,176426.0,757.0,1
284840,0.357,0.0036299999999999,114.0,-11333.0,0.0283,138255.0,278.0,1
198763,892.0,0.0,0.0532,-3529.0,0.0606,72984.0,361.0,1
189787,718.0,244.0,0.25,-4355.0,0.0343,1.27592999999999e+16,531.0,1
224382,584.0,433.0,298.0,-8.03,0.0284,112.0,335.0,1
186800,0.7979999999999999,0.0,0.0746,-4978.0,0.1159999999999999,1.16988999999999e+16,594.0,1
192414,0.72,144999999999.999,0.1119999999999999,-5644.0,0.0425,1.21967999999999e+16,0.96,1
269323,517.0,0.0,155.0,-5.97,0.0345,140931.0,354.0,1
191126,682.0,1.09e-05,457.0,-3798.0,0.0526,142977.0,0.206,1
271533,805.0,0.0,0.0951,-5.82799999999999e+16,0.0398,88088.0,0.2189999999999999,1
213653,0.8959999999999999,0.0,528.0,-3687.0,0.0545,90064.0,0.63,1
116160,821.0,0.0,0.108,-4387.0,0.0318,136145.0,968.0,1
205587,821.0,2.06e-06,0.36,-4987.0,0.0657,99814.0,0.61,1
-1,0.8059999999999999,5.74e-06,525.0,-5284.0,0.0265,1.1995296059529e+16,664.0,1
210080,625.0,0.00657,0.0889,-6.797e+16,0.0342,75243.0,0.43,1
228747,0.477,446.0,139.0,-8709.0,0.0358,88005.0,0.0966,1
-1,0.3829999999999999,0.0,0.119,-9377.0,0.0304,83096.0,381.0,1
574000,479.0,682.0,268.0,-1.33359999999999e+16,0.0313,119596.0,0.0569,1
134400,336.0,385.0,0.0786,-12825.0,0.0379,176083.0,0.947,1
178555,625.0,0.0113,536.0,-7.42899999999999e+16,0.0273,1.1995296059529e+16,502.0,1
329733,767.0,0.00165,127.0,-2.788e+16,0.027,9648299999999990.0,0.3279999999999999,1
218867,826.0,0.0,158.0,-5037.0,0.0325,99919.0,0.6990000000000001,1
252280,741.0,147.0,0.1169999999999999,-5643.0,0.0311,117031.0,179.0,1
208067,888.0,762.0,154.0,-6039.0,0.0326,145971.0,897.0,1
240933,777.0,3.28e-06,124.0,-6416.0,0.0354,76329.0,149.0,1
498147,0.357,196999999999.999,0.11,-6227.0,0.0342,1.18901e+16,0.1169999999999999,1
182493,652.0,0.0,201.0,-6982.0,0.0281,97155.0,0.476,1
215973,0.933,2.07e-05,0.33,-4874.0,179.0,169842.0,607.0,1
222573,0.83,0.0,0.148,-5096.0,0.0579,155014.0,765.0,1
246827,0.908,0.0054,0.1369999999999999,-4.08,0.0649,1.1995296059529e+16,0.351,1
234013,0.5660000000000001,2.93e-06,0.0968,-8169.0,0.0357,83904.0,449.0,1
287733,0.967,0.0,0.356,-5206.0,47.0,145024.0,895.0,1
191280,813.0,0.0,0.347,-4522.0,0.1159999999999999,1.1995296059529e+16,843.0,1
342493,486.0,0.0,574.0,-8147.0,0.0258,72484.0,363.0,1
249067,738.0,0.0,295.0,-6.73,0.0571,162003.0,524.0,1
199767,0.5479999999999999,0.0001699999999999,0.11,-6.65799999999999e+16,0.0318,91973.0,0.367,1
217824,917.0,0.02,0.286,-6331.0,237.0,155061.0,0.39,1
257960,508.0,0.0,237.0,-14339.0,0.0402,1.1995296059529e+16,0.5529999999999999,1
-1,0.1939999999999999,0.00145,131.0,-10829.0,31.0,121.7,0.0862,1
267906,778.0,0.0,267.0,-3037.0,0.0328,1.48043999999999e+16,418.0,1
254510,0.7040000000000001,133000000000.0,326.0,-6835.0,0.0301,99804.0,358.0,1
330533,0.31,0.0,379.0,-14545.0,0.0676,177515.0,584.0,1
-1,745.0,0.0,114.0,-5.67399999999999e+16,0.0381,1.1995296059529e+16,0.77,1
396333,613.0,151.0,0.178,-9443999999999990.0,0.0341,85693.0,655.0,1
247133,679.0,0.00746,0.3229999999999999,-10026.0,156.0,1.1995296059529e+16,948.0,1
-1,726.0,0.000178,0.148,-8939.0,0.0368,107719.0,505.0,1
168853,847.0,0.0,205.0,-5513.0,0.0482,93977.0,0.69,1
228920,252.0,0.0,106.0,-9448.0,0.0345,144226.0,0.346,1
-1,812.0,0.000494,408.0,-6398.0,0.0467,146.2,0.8109999999999999,1
190760,0.931,1.24e-05,0.0624,-5.86299999999999e+16,0.0721,90911.0,644.0,1
287613,875.0,0.24,0.0925,-3.371e+16,0.054,1.1995296059529e+16,0.2319999999999999,1
214213,802.0,0.00141,392.0,-4966.0,0.0322,1.1995296059529e+16,0.6609999999999999,1
295667,802.0,0.00114,0.13,-7479.0,0.04,1.52807e+16,631.0,1
219213,764.0,0.0,139.0,-4388.0,0.0363,161416.0,598.0,1
238973,0.8370000000000001,2.98e-05,0.0627,-5.46,0.0307,115.94,565.0,1
177960,985.0,0.0,166.0,-1038.0,0.0743,1.1995296059529e+16,0.476,1
258373,0.974,0.118,0.1159999999999999,-5274.0,85.0,1.66000999999999e+16,473.0,1
209480,836.0,0.000129,413.0,-4029.0,0.0281,105925.0,449.0,1
197053,804.0,0.0,0.0308,-5268.0,0.0361,142016.0,0.6659999999999999,1
209693,0.65,0.0,113.0,-5981.0,0.0383,117992.0,0.481,1
244760,914.0,8.92e-05,0.0483,-3.83399999999999e+16,107.0,97021.0,855.0,1
185080,815.0,1.23e-06,0.118,-7.92899999999999e+16,0.0524,140047.0,335.0,1
260609,0.46,0.00131,535.0,-8298.0,0.0425,9312899999999990.0,68.0,1
246173,903.0,7.06e-05,174.0,-5013.0,0.0371,135938.0,0.96,1
260160,912.0,177.0,157.0,-8547.0,0.0693,107131.0,596.0,1
210707,948.0,0.0117,968.0,-4.51699999999999e+16,0.1009999999999999,1.61472999999999e+16,0.5770000000000001,0
90667,493.0,12.0,0.104,-9996.0,0.104,89984.0,0.5820000000000001,0
198320,867.0,0.0,0.0874,-4904.0,0.0321,1.33072999999999e+16,0.81,0
216533,0.6809999999999999,0.0,0.2739999999999999,-4.983e+16,0.0306,131.99,0.8059999999999999,0
-1,617.0,0.6509999999999999,0.1119999999999999,-7973.0,0.0297,131924.0,0.47,0
190918,721.0,0.0,0.0626,-4.96399999999999e+16,0.0927,104943.0,0.41,0
554840,812.0,0.000139,0.11,-4816.0,0.0346,160.03,317.0,0
154749,655.0,0.0,0.3929999999999999,-8152999999999990.0,159.0,1.39712e+16,523.0,0
-1,374.0,0.0,0.0767,-8878.0,0.0272,111336.0,0.422,0
472933,0.0538,122.0,0.0602,-2.7769e+16,0.0359,9221799999999990.0,0.0805,0
-1,601.0,0.0,0.0582,-7507999999999990.0,309.0,199921.0,612.0,0
314493,757.0,0.0,0.37,-7307.0,0.357,1.1995296059529e+16,0.0707,0
198467,718.0,0.0,0.0934,-5755.0,0.0289,133993.0,0.5489999999999999,0
-1,0.37,0.000932,0.0886,-1.2017e+16,0.0463,88.36,0.208,0
222187,519.0,0.0,0.0954,-7971.0,0.0269,9008200000000000.0,496.0,0
297991,634.0,9.77e-05,127.0,-7811.0,0.21,93.05,0.43,0
234573,0.5760000000000001,392.0,201.0,-7705.0,0.0289,139981.0,0.1159999999999999,0
157608,581.0,0.0,149.0,-9767999999999990.0,456.0,9110799999999990.0,152.0,0
149987,485.0,2.33e-06,0.0716,-7164.0,0.0602,119161.0,768.0,0
299053,0.979,256.0,0.1689999999999999,-6269.0,408.0,1.52977999999999e+16,126.0,0
213253,426.0,0.0,919.0,-8648.0,0.0274,1.1995296059529e+16,489.0,0
252653,0.4579999999999999,0.000137,0.0784,-7652.0,0.0327,109089.0,0.7070000000000001,0
105820,0.918,785.0,244.0,-5005.0,107.0,1.1995296059529e+16,0.34,0
198400,627.0,0.0,159.0,-5657.0,47.0,149756.0,0.37,0
281080,635.0,0.000146,139.0,-5565.0,31.0,165983.0,0.206,0
183640,0.87,4.4e-06,0.2019999999999999,-5.86,0.1369999999999999,8339200000000000.0,763.0,0
215240,0.88,0.0,341.0,-5098.0,0.0379,76007.0,764.0,0
218624,938.0,0.0,0.31,-2681.0,287.0,1.34197999999999e+16,436.0,0
208467,888.0,2.23e-06,0.0888,-4.80699999999999e+16,0.0293,100975.0,0.5529999999999999,0
163933,0.43,1.99e-06,179.0,-8232000000000000.0,0.0434,1.23472e+16,0.5720000000000001,0
256440,0.427,2.48e-06,146.0,-1.2994e+16,0.0756,169831.0,0.5429999999999999,0
198053,0.0612,885.0,0.11,-2.5708e+16,0.0447,9286399999999990.0,0.11,0
162027,0.44,909.0,142.0,-9873.0,0.0436,154357.0,126.0,0
269373,0.959,0.0,0.0279999999999999,-4.04,0.0431,1.1995296059529e+16,365.0,0
149013,701.0,0.0,184.0,-1.2484e+16,0.0574,105696.0,563.0,0
229720,843.0,0.000559,132.0,-3988.0,0.0328,1.1995296059529e+16,494.0,0
-1,0.7909999999999999,0.0012,0.0555,-6.321e+16,0.0383,99992.0,0.8190000000000001,0
240733,883.0,0.0,105.0,-1936.0,102.0,159.91,0.7240000000000001,0
188693,354.0,0.000107,0.0879,-11112.0,0.0313,73007.0,522.0,0
-1,0.56,0.0299,155.0,-1.2972e+16,0.0329,104516.0,866.0,0
237027,845.0,5.29e-06,0.0598,-5058.0,0.352,94.0,929.0,0
331653,737.0,745.0,0.0865,-8961.0,0.0728,9613799999999990.0,0.0898,0
441013,498.0,0.8640000000000001,0.7040000000000001,-20596.0,0.0533,79023.0,358.0,0
368400,0.994,0.0415,304.0,-2.84899999999999e+16,0.0802,129993.0,475.0,0
217778,736.0,0.000169,598.0,-3.223e+16,0.0602,145061.0,494.0,0
212760,0.6759999999999999,2.57e-05,0.1119999999999999,-11717.0,0.0277,116486.0,961.0,0
285427,447.0,140999999999.999,273.0,-10714.0,0.052,102035.0,626.0,0
259040,0.0153,0.908,0.181,-3.0433e+16,0.0453,169.22,102.0,0
-1,882.0,0.000808,0.0824,-4979.0,109.0,144.28,573.0,0
-1,0.0169,773.0,0.108,-32245.0,0.0478,85068.0,0.05,0
243020,981.0,0.0,354.0,-2366.0,203.0,128093.0,534.0,0
184773,0.6579999999999999,3.79e-06,73.0,-6553.0,0.0568,156295.0,593.0,0
267400,742.0,0.6659999999999999,364.0,-6507999999999990.0,0.0649,206863.0,0.0653,0
177427,753.0,0.0968,212.0,-5058.0,214.0,162.92,672.0,0
257080,0.7859999999999999,178999999999.999,121.0,-4.88399999999999e+16,0.0269,88969.0,503.0,0
329133,0.0917,0.94,0.1119999999999999,-17.91,0.0407,1.27207e+16,0.0331,0
229027,973.0,0.0357,0.0528,-1236.0,0.143,9315299999999990.0,445.0,0
372187,244.0,0.93,129.0,-16472.0,0.0404,8373899999999990.0,0.06,0
-1,225.0,0.0577,0.0596,-16413.0,0.0498,1.1995296059529e+16,0.5920000000000001,0
308080,972.0,0.0034799999999999,0.0817,-3489.0,469.0,1.1995296059529e+16,0.103,0
373377,625.0,871.0,0.0654,-8396.0,0.0549,1.13996e+16,187.0,0
344160,888.0,0.0,0.15,-2.81399999999999e+16,0.036,119959.0,696.0,0
-1,627.0,2.99e-06,111.0,-5779.0,0.03,9590299999999990.0,0.17,0
158108,0.6990000000000001,0.0,231.0,-10665.0,478.0,1.47956e+16,381.0,0
325733,348.0,0.0257,294.0,-1.0197e+16,0.036,1.27542999999999e+16,0.5379999999999999,0
225107,917.0,0.0,307.0,-2839.0,0.0352,132.93,0.6509999999999999,0
157893,159.0,0.0,111.0,-13648.0,0.0331,1.46912999999999e+16,436.0,0
383973,0.3279999999999999,344.0,105.0,-1.2949e+16,0.0382,74668.0,696.0,0
181667,907.0,4.32e-06,353.0,-3938.0,0.0593,96515.0,303.0,0
205347,359.0,888.0,0.0816,-17719.0,0.0384,8389399999999990.0,313.0,0
241133,0.3939999999999999,0.0,0.3829999999999999,-9536.0,239.0,76277.0,292.0,0
148267,726.0,0.8909999999999999,243.0,-5.491e+16,0.0354,90969.0,0.56,0
92573,752.0,785.0,152.0,-5.76,0.0406,9501799999999990.0,474.0,0
247613,0.76,0.0,322.0,-7895.0,254.0,9308200000000000.0,951.0,0
147107,0.59,0.0,0.108,-4952.0,215.0,144.88,812.0,0
113813,0.186,1.32e-06,166.0,-13757.0,51.0,1.19747e+16,878.0,0
249600,871.0,1.93e-06,401.0,-2365.0,0.0714,204048.0,0.7859999999999999,0
318178,652.0,535.0,354.0,-11112.0,0.0748,8045100000000000.0,607.0,0
314080,0.5589999999999999,146.0,0.0822,-10.3,0.0336,95994.0,602.0,0
217440,902.0,0.0,242.0,-2975.0,0.1689999999999999,95321.0,0.82,0
180773,0.6759999999999999,221.0,741.0,-7273.0,0.04,9451799999999990.0,907.0,0
272379,0.74,0.0,149.0,-5.88399999999999e+16,298.0,78025.0,0.41,0
245947,684.0,0.0,113.0,-4745.0,0.31,164.07,255.0,0
367160,0.407,0.0571,0.103,-8.25,0.0279999999999999,90255.0,0.0433,0
588400,161.0,0.5589999999999999,0.12,-19.09,0.0535,93319.0,266.0,0
194053,188.0,929.0,0.1369999999999999,-20.45,0.0446,136.27,55.0,0
-1,0.5379999999999999,0.0,303.0,-7042999999999990.0,304.0,130129.0,325.0,0
208867,0.8009999999999999,0.0,132.0,-5992000000000000.0,0.35,1.1995296059529e+16,391.0,0
218000,0.921,0.0,0.0602,-4091.0,0.0387,1.1995296059529e+16,685.0,0
179453,309.0,0.8,0.103,-15882.0,0.0346,63827.0,0.0796,0
226027,951.0,0.000614,389.0,-2365.0,109.0,131814.0,0.3829999999999999,0
-1,534.0,0.000117,0.0889,-7347.0,0.0253,9299700000000000.0,182.0,0
398333,0.5660000000000001,149.0,129.0,-10696.0,0.0616,9764299999999990.0,0.51,0
231640,504.0,0.000633,106.0,-6.71,0.0251,1.1995296059529e+16,0.56,0
386533,129.0,0.5870000000000001,0.1,-2.33469999999999e+16,0.0393,1.20122999999999e+16,645.0,0
145027,0.5660000000000001,0.8740000000000001,0.0956,-1.09509999999999e+16,0.0376,149885.0,0.482,0
187653,601.0,0.000305,353.0,-6041.0,0.0487,8248100000000000.0,0.416,0
187134,0.407,775.0,0.1169999999999999,-1.0732e+16,0.0777,80748.0,0.238,0
304733,0.0581,0.89,0.0952,-26549.0,0.0447,9244200000000000.0,0.0731,0
448480,703.0,0.88,0.352,-16542.0,0.0498,1.25937999999999e+16,922.0,0
238054,649.0,0.0,371.0,-8623.0,53.0,120068.0,146.0,0
124400,217.0,0.000816,0.0853,-11499.0,0.0291,7486399999999990.0,364.0,0
197053,0.8370000000000001,0.0,0.0651,-4385.0,0.0356,1.70034e+16,857.0,0
243800,789.0,0.0178,127.0,-7035.0,0.0338,136041.0,434.0,0
153093,524.0,103000000000.0,161.0,-9.77,0.0339,130214.0,0.949,0
169613,0.7909999999999999,838.0,165.0,-8086.0,0.0582,1.1995296059529e+16,0.4029999999999999,0
284067,555.0,0.0001899999999999,0.0648,-12692.0,0.0385,1.14746e+16,0.8809999999999999,0
185387,284.0,0.0,114.0,-9087.0,0.0363,68.07,672.0,0
144333,261.0,0.0,0.0821,-19846.0,0.0938,97042.0,0.89,0
300427,963.0,0.0,0.5,-2.16,415.0,1.1995296059529e+16,494.0,0
141174,626.0,2.46e-06,682.0,-6069.0,0.3279999999999999,1.1995296059529e+16,738.0,0
299600,0.8109999999999999,0.0,363.0,-4481.0,0.0461,160.17,737.0,0
298200,691.0,0.0,0.0363,-6784.0,0.2189999999999999,1.38037999999999e+16,512.0,0
316004,0.5539999999999999,0.0,111.0,-8487.0,365.0,80.0,0.3279999999999999,0
205320,0.6409999999999999,0.952,0.11,-6854.0,33.0,1.86004e+16,0.1669999999999999,0
251320,0.7559999999999999,0.00121,0.33,-9216000000000000.0,0.0443,8379700000000000.0,0.346,0
213120,354.0,0.0,0.49,-10773.0,511.0,105005.0,561.0,0
195360,0.471,3.0,0.103,-10544.0,0.0371,146322.0,373.0,0
164666,0.17,286999999999.999,0.0619,-1.28479999999999e+16,0.0325,1.1995296059529e+16,305.0,0
287267,879.0,0.0484,0.3289999999999999,-5.23799999999999e+16,0.1009999999999999,180.05,196.0,0
288200,738.0,0.0,621.0,-7.21,415.0,1.75432e+16,595.0,0
-1,314.0,0.0124,129.0,-9072000000000000.0,0.0312,73.69,311.0,0
363800,0.0353,893.0,0.0729,-3.21419999999999e+16,0.0482,96.86,0.15,0
246938,0.67,0.0,289.0,-6457000000000000.0,61.0,1.43947999999999e+16,371.0,0
144493,897.0,0.0,0.1689999999999999,-3.96,142.0,100.14,499.0,0
233573,0.69,0.0,147.0,-8657.0,0.0454,117514.0,682.0,0
180675,0.47,0.0,643.0,-9.33,142.0,80027.0,581.0,0
215813,0.4429999999999999,0.0,0.0703,-7816.0,0.0436,78071.0,452.0,0
197013,662.0,0.0,0.0813,-5761.0,188.0,87904.0,626.0,0
255120,0.3,0.000842,483.0,-5.861e+16,0.0305,99677.0,0.2769999999999999,0
-1,995.0,0.000298,674.0,-3611.0,0.0636,117.26,142.0,0
289560,428.0,0.0,138.0,-1.3072e+16,192.0,141.95,0.3289999999999999,0
294933,0.437,0.000312,0.119,-8993.0,0.0326,129955.0,534.0,0
214800,792.0,0.0,335.0,-3512.0,0.0462,1.19997999999999e+16,615.0,0
238054,649.0,0.0,371.0,-8623.0,53.0,120068.0,146.0,0
290547,0.7929999999999999,0.000305,0.2269999999999999,-5465.0,0.0289999999999999,149958.0,313.0,0
123840,156.0,0.000587,623.0,-17959.0,39.0,135911.0,563.0,0
-1,0.949,3.72e-05,336.0,-4046.0,0.0514,150003.0,0.4589999999999999,0
499960,0.27,746.0,0.176,-13276.0,0.0421,71806.0,35.0,0
376500,0.8909999999999999,258.0,669.0,-4118.0,135.0,1.09952999999999e+16,544.0,0
193093,594.0,0.0,391.0,-9486.0,0.0816,112568.0,562.0,0
184500,524.0,0.0,0.08,-6225.0,192.0,80538.0,0.8909999999999999,0
195053,782.0,0.0,0.108,-3395.0,0.0477,162005.0,396.0,0
180400,917.0,4.35e-05,409.0,-4516.0,0.1939999999999999,7947800000000000.0,0.4429999999999999,0
175721,552.0,0.0,102.0,-7676.0,0.0685,1.1995296059529e+16,0.21,0
202467,0.939,898.0,0.0819999999999999,-3.65,0.0382,84.08,615.0,0
